row_id	row_cor	gene	peak	zscore	pvalue
Eda | chrX-99690627-99691595	0.691113548133728	Eda	chrX-99690627-99691595	8.38807632865143	2.47080674146804e-17
F3 | chr3-121539730-121540575	0.690843478263826	F3	chr3-121539730-121540575	6.62611369883063	1.72319876805176e-11
Hsp90aa1 | chr12-110695976-110696849	0.689946779447812	Hsp90aa1	chr12-110695976-110696849	4.15721025316157	1.61078737530042e-05
Sat1 | chrX-155215969-155216838	0.689630429680629	Sat1	chrX-155215969-155216838	4.71319739641429	1.21929878041233e-06
Soat2 | chr15-101980953-101981860	0.689337845498637	Soat2	chr15-101980953-101981860	5.04224527618197	2.30050502169865e-07
Gbp8 | chr5-105239275-105240140	0.689272745289522	Gbp8	chr5-105239275-105240140	5.98985861269718	1.05011770211672e-09
Cd69 | chr6-129316159-129316891	0.688333883917575	Cd69	chr6-129316159-129316891	3.34254605072002	0.000415067898964482
Tnfsf8 | chr4-63764801-63765653	0.688040407555031	Tnfsf8	chr4-63764801-63765653	5.68252658559979	6.63596372032185e-09
Prkcb | chr7-122329184-122330139	0.687804874143032	Prkcb	chr7-122329184-122330139	3.66792187700131	0.000122264934580148
Zdhhc23 | chr16-43654787-43655661	0.687060661755343	Zdhhc23	chr16-43654787-43655661	6.4473550775274	5.6909458875789e-11
Def8 | chr8-123628748-123629406	0.686551272287192	Def8	chr8-123628748-123629406	4.80752419704884	7.64054640841665e-07
Polr2a | chr11-69837893-69838759	0.686009311879731	Polr2a	chr11-69837893-69838759	3.98520114356741	3.37114938267173e-05
Slc43a1 | chr2-84770181-84771088	0.685775005132209	Slc43a1	chr2-84770181-84771088	3.69386313405473	0.000110436357441175
Gda | chr19-21476580-21477494	0.684552076622802	Gda	chr19-21476580-21477494	9.89698995860667	2.14496212874378e-23
Dpp4 | chr2-62390723-62391566	0.684051922429212	Dpp4	chr2-62390723-62391566	4.44691159694947	4.35568332439513e-06
Fosb | chr7-19303516-19304425	0.683105065059009	Fosb	chr7-19303516-19304425	5.68862261074119	6.40340715321385e-09
Fignl2 | chr15-101212318-101213062	0.682877480930126	Fignl2	chr15-101212318-101213062	5.97660511006809	1.13917786200765e-09
Egln3 | chr12-54292963-54293852	0.680537191426422	Egln3	chr12-54292963-54293852	4.04354643890195	2.63243611590056e-05
Atp2b4 | chr1-133815754-133816769	0.679277889416578	Atp2b4	chr1-133815754-133816769	5.90832150758202	1.72805504354434e-09
H2-Ab1 | chr17-34304451-34305190	0.67887128159276	H2-Ab1	chr17-34304451-34305190	7.90068329577913	1.38689306005752e-15
Sgk1 | chr10-21609363-21610258	0.67833940684002	Sgk1	chr10-21609363-21610258	4.40203003630723	5.3621352841795e-06
Gbp4 | chr5-105053181-105054123	0.677829370740425	Gbp4	chr5-105053181-105054123	5.25149246808012	7.5435851934894e-08
Igf2bp3 | chr6-49134692-49135574	0.677813731088504	Igf2bp3	chr6-49134692-49135574	4.03586925754085	2.72002527820752e-05
Atf3 | chr1-191182947-191183854	0.676716206266064	Atf3	chr1-191182947-191183854	5.66360545345268	7.41125033787015e-09
Myo5a | chr9-75076895-75077770	0.675978700582276	Myo5a	chr9-75076895-75077770	5.32921901119702	4.93179975286677e-08
Iigp1 | chr18-60803227-60804127	0.674829120493667	Iigp1	chr18-60803227-60804127	6.59991790038711	2.0569276768024e-11
Marcksl1 | chr4-129513141-129514006	0.674791732260636	Marcksl1	chr4-129513141-129514006	5.4287230773036	2.83793355198745e-08
Ptma | chr1-86533606-86534416	0.674459264848738	Ptma	chr1-86533606-86534416	6.02622522694461	8.39166308241154e-10
Zfp36 | chr7-28378828-28379712	0.673727403771655	Zfp36	chr7-28378828-28379712	4.02818419697813	2.81046494561631e-05
Lsmem1 | chr12-40205042-40206030	0.673084997086043	Lsmem1	chr12-40205042-40206030	6.23856069374715	2.20807639027854e-10
Hspa8 | chr9-40800624-40801522	0.673026586388525	Hspa8	chr9-40800624-40801522	4.46294689457811	4.04200468140274e-06
H2-Eb1 | chr17-34293294-34294216	0.672899587045554	H2-Eb1	chr17-34293294-34294216	4.55908594343334	2.56883722205593e-06
Btg1 | chr10-96622857-96623799	0.672465938890425	Btg1	chr10-96622857-96623799	8.88779282974618	3.11673845418896e-19
Smad7 | chr18-75371278-75372054	0.671370436044759	Smad7	chr18-75371278-75372054	3.98078214947002	3.43444397449306e-05
Spink10 | chr18-62129064-62129994	0.671321230037526	Spink10	chr18-62129064-62129994	4.75652885336067	9.84750502104811e-07
Rhob | chr12-8350967-8351893	0.671002466640602	Rhob	chr12-8350967-8351893	3.34144471911862	0.000416718056365143
Ccl3 | chr11-83661980-83662887	0.67040268104296	Ccl3	chr11-83661980-83662887	6.36270561427625	9.91152023277426e-11
Spry2 | chr14-105896917-105897867	0.669841020559693	Spry2	chr14-105896917-105897867	4.90133774879375	4.75931230939789e-07
Nr4a2 | chr2-57576415-57577352	0.669374244848034	Nr4a2	chr2-57576415-57577352	6.48720417016835	4.37219034464833e-11
Klri2 | chr6-129876328-129877222	0.669360581224343	Klri2	chr6-129876328-129877222	3.12972998785636	0.000874835239904952
Dpp10 | chr1-123781955-123782800	0.667273744187771	Dpp10	chr1-123781955-123782800	7.84931367627569	2.09160076624449e-15
Cmah | chr13-24661521-24662486	0.667036599317749	Cmah	chr13-24661521-24662486	5.27865105759841	6.50691792948174e-08
Nbea | chr3-55828580-55829484	0.666977534268671	Nbea	chr3-55828580-55829484	3.44894394033481	0.000281391763510928
Trub1 | chr19-57267426-57268313	0.666348292338252	Trub1	chr19-57267426-57268313	4.40722573448655	5.2351526513849e-06
Lpl | chr8-69268357-69269272	0.664904131227157	Lpl	chr8-69268357-69269272	4.37646635352619	6.03094003080735e-06
Esrrg | chr1-187608925-187609869	0.664758993170499	Esrrg	chr1-187608925-187609869	3.99109084239796	3.28850398745445e-05
Klre1 | chr6-129876328-129877222	0.66422160511371	Klre1	chr6-129876328-129877222	4.59350299192244	2.1793338382723e-06
Lrrc8c | chr5-105305587-105306607	0.661560596265616	Lrrc8c	chr5-105305587-105306607	4.93793881377869	3.94763020666894e-07
C4b | chr17-34743544-34744442	0.660631617590445	C4b	chr17-34743544-34744442	6.31215264374595	1.37590300463187e-10
H2-Eb1 | chr17-34261232-34262121	0.660067373214783	H2-Eb1	chr17-34261232-34262121	4.79272759107629	8.22644792018369e-07
Akap17b | chrX-36982538-36983540	0.659323849229607	Akap17b	chrX-36982538-36983540	5.21725506740254	9.07970578299788e-08
Ccdc85a | chr11-28583556-28584428	0.659287480802727	Ccdc85a	chr11-28583556-28584428	8.20996962989194	1.10622224740402e-16
Shisa7 | chr7-4387138-4388079	0.658454495276252	Shisa7	chr7-4387138-4388079	9.91110217718057	1.86256880538039e-23
Tmem138 | chr19-10473073-10473543	0.655785297574154	Tmem138	chr19-10473073-10473543	4.35779130812101	6.56907837243116e-06
Ubc | chr5-125389517-125390292	0.655060077521421	Ubc	chr5-125389517-125390292	3.54429483121074	0.000196832380198747
Hspa5 | chr2-34779286-34780160	0.654698085848085	Hspa5	chr2-34779286-34780160	4.83417684350183	6.6848848083993e-07
Ifit2 | chr19-34553330-34554245	0.654154162486594	Ifit2	chr19-34553330-34554245	9.52337773650824	8.38198493140035e-22
Sptbn5 | chr2-119692002-119692915	0.654051524993601	Sptbn5	chr2-119692002-119692915	3.75100450893538	8.80637660020624e-05
Gm9821 | chr2-92184922-92185850	0.654047217443681	Gm9821	chr2-92184922-92185850	4.97694273043518	3.22982117428787e-07
Cebpa | chr7-35122556-35123368	0.652570742950345	Cebpa	chr7-35122556-35123368	4.65241146504808	1.64037805822377e-06
Sat1 | chrX-155211863-155212734	0.652204764668027	Sat1	chrX-155211863-155212734	10.3765170302556	1.58567405400887e-25
Fbln1 | chr15-85625457-85626400	0.652157017179549	Fbln1	chr15-85625457-85626400	4.81153736218741	7.48868640737222e-07
G530011O06Rik | chrX-169972658-169973528	0.651978999004469	G530011O06Rik	chrX-169972658-169973528	5.63320669512106	8.84446192441528e-09
Cacna1a | chr8-84413987-84414913	0.651042419768345	Cacna1a	chr8-84413987-84414913	3.66888885579381	0.00012180347483271
Gem | chr4-11716036-11716907	0.649382388414205	Gem	chr4-11716036-11716907	3.8878468141741	5.05687097928207e-05
Tek | chr4-95037840-95038640	0.648046546828931	Tek	chr4-95037840-95038640	9.07568128043282	5.64842661782316e-20
Vav3 | chr3-109195744-109196668	0.647977132158183	Vav3	chr3-109195744-109196668	4.7341746748684	1.09974124055458e-06
Socs3 | chr11-117964647-117965326	0.647337348152674	Socs3	chr11-117964647-117965326	5.47147714177083	2.2314995733898e-08
Colec12 | chr18-9734666-9735407	0.646743967219553	Colec12	chr18-9734666-9735407	5.0844481979165	1.84348187301853e-07
Glul | chr1-153899516-153900395	0.64668802396372	Glul	chr1-153899516-153900395	4.97201732862289	3.31298905260378e-07
Siah1b | chrX-163845136-163846051	0.645864579557009	Siah1b	chrX-163845136-163846051	3.84743644507643	5.96801134592613e-05
Ubc | chr5-125391348-125392181	0.645151345140662	Ubc	chr5-125391348-125392181	4.96433708787239	3.44680613778458e-07
Kpna2 | chr11-106802951-106803856	0.64514754850406	Kpna2	chr11-106802951-106803856	5.7488205990937	4.49340548951411e-09
Tmem106c | chr15-97517601-97518539	0.64476778969991	Tmem106c	chr15-97517601-97518539	4.49753935236094	3.43722199629506e-06
Ccdc115 | chr1-34315245-34316177	0.642811733220304	Ccdc115	chr1-34315245-34316177	4.59722678870447	2.14075753439978e-06
Gpr183 | chr14-121961571-121962468	0.642383524031072	Gpr183	chr14-121961571-121962468	3.518658402852	0.000216867397858675
Stk39 | chr2-68430300-68431192	0.641770247198356	Stk39	chr2-68430300-68431192	7.1734600124492	3.65628093689545e-13
4930429F24Rik | chr9-79919105-79919942	0.641739244407451	4930429F24Rik	chr9-79919105-79919942	6.48355556440798	4.47929317073937e-11
Ifit3 | chr19-34553330-34554245	0.641526081445634	Ifit3	chr19-34553330-34554245	8.344169117752	3.58581505856898e-17
H2-Aa | chr17-34261232-34262121	0.640699686729142	H2-Aa	chr17-34261232-34262121	6.30442015018253	1.44637404170709e-10
Wnk1 | chr6-120466457-120467383	0.638672300722159	Wnk1	chr6-120466457-120467383	3.15068286662288	0.00081444625789502
Gstp2 | chr19-4043894-4044808	0.638388700635579	Gstp2	chr19-4043894-4044808	5.50666167386041	1.82851056095279e-08
Cmah | chr13-24416174-24417252	0.638383597292222	Cmah	chr13-24416174-24417252	4.4808295088305	3.717674501893e-06
Tpp1 | chr7-105640052-105640932	0.637539947669259	Tpp1	chr7-105640052-105640932	3.28371531152772	0.000512241771603701
Igf2bp3 | chr6-48859937-48860855	0.637072980688577	Igf2bp3	chr6-48859937-48860855	3.84281331054092	6.08159953040349e-05
Clec4d | chr6-123252524-123253407	0.636264196905421	Clec4d	chr6-123252524-123253407	8.92611546787816	2.20614963677181e-19
Rnf2 | chr1-151490780-151491632	0.634430077715735	Rnf2	chr1-151490780-151491632	4.06222738646115	2.43033478384308e-05
Gm10642 | chr9-71091831-71092745	0.63256346945446	Gm10642	chr9-71091831-71092745	4.22442872193206	1.19773825530334e-05
Gpr18 | chr14-121710084-121710841	0.632550850731257	Gpr18	chr14-121710084-121710841	4.11487208819899	1.93697089465159e-05
Apobec1 | chr6-122657387-122658313	0.632500123034008	Apobec1	chr6-122657387-122658313	4.27258902505605	9.66081864912866e-06
Hspa1a | chr17-34969527-34970476	0.63042317442476	Hspa1a	chr17-34969527-34970476	15.9603035488905	1.20776865023656e-57
Ccdc80 | chr16-44913221-44913930	0.629869572684383	Ccdc80	chr16-44913221-44913930	5.60774552671053	1.02489554492861e-08
Lgals9 | chr11-78982540-78983476	0.62872169492685	Lgals9	chr11-78982540-78983476	5.17649323427956	1.1304762374224e-07
Rnf19b | chr4-129032915-129033821	0.628477058905295	Rnf19b	chr4-129032915-129033821	4.21783163598558	1.23331440509033e-05
Rundc3b | chr5-8675302-8676184	0.628428841218443	Rundc3b	chr5-8675302-8676184	10.280004062631	4.33619729554456e-25
Slc2a6 | chr2-26661135-26661998	0.626098119940788	Slc2a6	chr2-26661135-26661998	7.27861560589507	1.68631574853646e-13
Mycbp2 | chr14-103469260-103470186	0.625362682634716	Mycbp2	chr14-103469260-103470186	3.51037358838709	0.000223738758386331
Zeb2 | chr2-45197099-45197943	0.624245871684724	Zeb2	chr2-45197099-45197943	4.26442572180547	1.00208500085255e-05
Tpmt | chr13-47056634-47057417	0.623862190923516	Tpmt	chr13-47056634-47057417	4.11776331722752	1.91283648879377e-05
Adamts14 | chr10-61297171-61297937	0.623773801120125	Adamts14	chr10-61297171-61297937	8.45008948891412	1.45539812532483e-17
Trim6 | chr7-104218765-104219575	0.623676650715451	Trim6	chr7-104218765-104219575	6.57678286259122	2.40368004246773e-11
Junb | chr8-84976158-84977023	0.622799141962707	Junb	chr8-84976158-84977023	3.23311962617022	0.000612231384817017
Adamts14 | chr10-61280780-61281712	0.622689967890958	Adamts14	chr10-61280780-61281712	4.2268397672516	1.18498152465891e-05
Fos | chr12-85478569-85479240	0.622606600284138	Fos	chr12-85478569-85479240	13.0620923817884	2.71084266207157e-39
Dusp5 | chr19-53554353-53555180	0.622309107838652	Dusp5	chr19-53554353-53555180	5.16211788732115	1.22085716916965e-07
H2-Eb1 | chr17-34305419-34306269	0.621455863614976	H2-Eb1	chr17-34305419-34306269	4.8878042789525	5.09834124639265e-07
Ms4a4a | chr19-11335604-11336561	0.620978075503151	Ms4a4a	chr19-11335604-11336561	4.1466267819417	1.68704691307408e-05
Gm16046 | chr17-13431993-13432768	0.619711831785104	Gm16046	chr17-13431993-13432768	12.1742124594712	2.1324535507205e-34
Gbp6 | chr5-105557654-105558435	0.618344749824678	Gbp6	chr5-105557654-105558435	9.06393439810622	6.29140509253618e-20
Rhob | chr12-8312995-8313850	0.617584570517843	Rhob	chr12-8312995-8313850	3.11431357499933	0.000921867138858474
Mob4 | chr1-55450488-55451508	0.617492150796887	Mob4	chr1-55450488-55451508	5.29961735241327	5.80228144441325e-08
Adamts14 | chr10-61305685-61306631	0.616952558063639	Adamts14	chr10-61305685-61306631	4.16445139901792	1.56051048923319e-05
Gm27017 | chr14-61258127-61259055	0.61664517321932	Gm27017	chr14-61258127-61259055	5.20463648704896	9.71883594801749e-08
H2-Ab1 | chr17-34261232-34262121	0.616535895336219	H2-Ab1	chr17-34261232-34262121	5.36288881794748	4.09507109431346e-08
Dagla | chr19-10276589-10277436	0.616142584202528	Dagla	chr19-10276589-10277436	4.37993715624847	5.93567700674081e-06
Trps1 | chr15-50697637-50698641	0.615162103927995	Trps1	chr15-50697637-50698641	6.79290313273129	5.49495881801241e-12
Gbp4 | chr5-105239275-105240140	0.614962848284541	Gbp4	chr5-105239275-105240140	7.95454959883637	8.98921697063763e-16
Hist1h3c | chr13-23506016-23506793	0.61487804103114	Hist1h3c	chr13-23506016-23506793	5.110363099051	1.60770118984638e-07
Cenpf | chr1-189659541-189660394	0.61432889688139	Cenpf	chr1-189659541-189660394	5.00646146013717	2.77198778613168e-07
Adrb1 | chr19-56774076-56775000	0.613842308647716	Adrb1	chr19-56774076-56775000	4.85129711872784	6.13283183320996e-07
Pold2 | chr11-5802219-5803136	0.613324061626884	Pold2	chr11-5802219-5803136	4.95655578483449	3.58768861633732e-07
Luc7l2 | chr6-38949614-38950498	0.61330523758091	Luc7l2	chr6-38949614-38950498	3.3999577431802	0.000336981339080908
Adamts14 | chr10-61261246-61262096	0.613133914041792	Adamts14	chr10-61261246-61262096	15.5856484734537	4.5566910524934e-55
Sc5d | chr9-42108148-42108953	0.612637717350569	Sc5d	chr9-42108148-42108953	4.23570376949041	1.13918490584659e-05
4931415C17Rik | chr8-12793007-12793950	0.612414957353973	4931415C17Rik	chr8-12793007-12793950	3.97396617410506	3.53428030816283e-05
Sell | chr1-164457906-164458824	0.60950780893026	Sell	chr1-164457906-164458824	5.55987886340021	1.34980979675986e-08
Pagr1a | chr7-126596181-126597068	0.609289938159859	Pagr1a	chr7-126596181-126597068	5.13808542058615	1.38775860299956e-07
Trim8 | chr19-46056218-46056900	0.608697460155645	Trim8	chr19-46056218-46056900	3.41786544209252	0.000315571507079221
Atf3 | chr1-191185540-191186472	0.608036011806666	Atf3	chr1-191185540-191186472	3.98484157298868	3.37625808080131e-05
Txnip | chr3-96557434-96558326	0.607819705436269	Txnip	chr3-96557434-96558326	4.57727128855328	2.35540188807049e-06
Chn2 | chr6-54126506-54127140	0.60741685478736	Chn2	chr6-54126506-54127140	3.74885810214516	8.8820776648766e-05
Arl4c | chr1-88694835-88695719	0.606623655333727	Arl4c	chr1-88694835-88695719	5.24962510681341	7.62045311375318e-08
Meis3 | chr7-16167256-16168175	0.606501845906665	Meis3	chr7-16167256-16168175	3.35174958700078	0.000401513091417618
Klrb1c | chr6-128829565-128830406	0.606358722872669	Klrb1c	chr6-128829565-128830406	3.91418655517052	4.53547428293169e-05
Cd83 | chr13-43778003-43778895	0.606085027085667	Cd83	chr13-43778003-43778895	4.48926253951505	3.57350842216024e-06
Bace1 | chr9-45936660-45937576	0.606008702543966	Bace1	chr9-45936660-45937576	4.98874646508906	3.03861710531335e-07
Fosb | chr7-19319655-19320572	0.604104721763339	Fosb	chr7-19319655-19320572	5.34628769628512	4.48882358149778e-08
Kctd12 | chr14-102982272-102983191	0.600979311900075	Kctd12	chr14-102982272-102983191	4.28340000329913	9.20294197928393e-06
Nhlrc3 | chr3-53031799-53032678	0.600902880678066	Nhlrc3	chr3-53031799-53032678	4.83125099493854	6.78389152822128e-07
Ube2j1 | chr4-33030956-33031875	0.598400204063356	Ube2j1	chr4-33030956-33031875	4.02360445972032	2.86570726305009e-05
Tprgl | chr4-153749732-153750571	0.597976416895741	Tprgl	chr4-153749732-153750571	6.19750680941915	2.86822788447153e-10
Nfkbiz | chr16-55821730-55822601	0.597935548218464	Nfkbiz	chr16-55821730-55822601	3.75991355010598	8.49860417588176e-05
Ubxn11 | chr4-134158630-134159470	0.597842462925376	Ubxn11	chr4-134158630-134159470	5.64601912588505	8.21027930146942e-09
Gm16982 | chr7-142068271-142069178	0.596176779819537	Gm16982	chr7-142068271-142069178	4.32219846936364	7.72410639614178e-06
2510009E07Rik | chr16-21641742-21642663	0.595775874020953	2510009E07Rik	chr16-21641742-21642663	3.86128171319384	5.63968792388258e-05
BC005537 | chr13-24791084-24791964	0.594008415988633	BC005537	chr13-24791084-24791964	4.5407441010553	2.80280180292387e-06
Fos | chr12-85378215-85379033	0.593896493985998	Fos	chr12-85378215-85379033	4.05301008923883	2.52814104688962e-05
Wnk1 | chr6-120356983-120357990	0.593120967671479	Wnk1	chr6-120356983-120357990	3.40397884974506	0.000332059477377921
Iigp1 | chr18-60380952-60381849	0.592677152108088	Iigp1	chr18-60380952-60381849	5.31748948818736	5.26043803061678e-08
Zfand5 | chr19-21286262-21287188	0.592375729819427	Zfand5	chr19-21286262-21287188	4.16409017350594	1.56298281323874e-05
Clec12a | chr6-129351099-129351888	0.590993826402454	Clec12a	chr6-129351099-129351888	5.14012667245512	1.37276656392983e-07
Hspa1b | chr17-34930834-34931726	0.59084955786419	Hspa1b	chr17-34930834-34931726	3.26301920922226	0.000551160239691755
Fos | chr12-85485638-85486536	0.588840040122109	Fos	chr12-85485638-85486536	4.35710873277179	6.58959026159774e-06
Pdgfb | chr15-80025549-80026351	0.58604971467931	Pdgfb	chr15-80025549-80026351	3.38292418998441	0.000358592132855835
Meig1 | chr2-3161185-3162020	0.585642307057688	Meig1	chr2-3161185-3162020	5.19120217673073	1.04470296418605e-07
Sall3 | chr18-80983785-80984672	0.585428399631369	Sall3	chr18-80983785-80984672	3.64413352053088	0.000134147060834593
Thap1 | chr8-26239399-26240322	0.585411505971414	Thap1	chr8-26239399-26240322	5.01059358696014	2.71312008811411e-07
Atf3 | chr1-191200945-191201854	0.583552655929213	Atf3	chr1-191200945-191201854	5.15840914255441	1.24528457069369e-07
Lrrn3 | chr12-41501809-41502643	0.583503506579937	Lrrn3	chr12-41501809-41502643	7.79067786240241	3.33253221405437e-15
Slc4a4 | chr5-88886505-88887344	0.581792541935732	Slc4a4	chr5-88886505-88887344	9.15177258382524	2.80034450042344e-20
Junb | chr8-84978307-84979146	0.581159514301843	Junb	chr8-84978307-84979146	5.03902185693705	2.33958526223351e-07
Tmx4 | chr2-134634279-134635164	0.580658619152578	Tmx4	chr2-134634279-134635164	4.98782546882835	3.05313468366071e-07
Gm8159 | chr14-4844085-4844974	0.580658173993998	Gm8159	chr14-4844085-4844974	4.57065114952547	2.43105542223931e-06
Plec | chr15-76195258-76195970	0.580136824759754	Plec	chr15-76195258-76195970	7.92745052134357	1.1184529702097e-15
Gpr65 | chr12-98292018-98292926	0.579475684131726	Gpr65	chr12-98292018-98292926	4.95319889335372	3.65016438898931e-07
Ssh2 | chr11-77385990-77386895	0.579368422329904	Ssh2	chr11-77385990-77386895	4.22844816630309	1.1765435585105e-05
Rnf2 | chr1-151500508-151501380	0.574842165706223	Rnf2	chr1-151500508-151501380	4.15344379618522	1.63754340805333e-05
Pwwp2a | chr11-43632321-43633248	0.573613172221555	Pwwp2a	chr11-43632321-43633248	3.31007755195919	0.000466350627039378
Arl4c | chr1-88697833-88698627	0.573423946918978	Arl4c	chr1-88697833-88698627	6.90396955822975	2.52845705031912e-12
Olfr111 | chr17-37527279-37528129	0.572246087355673	Olfr111	chr17-37527279-37528129	4.97709361915283	3.22730537766741e-07
Fam168a | chr7-100661019-100661935	0.571919617175504	Fam168a	chr7-100661019-100661935	3.71959232512808	9.97722989535287e-05
Ptp4a1 | chr1-30584637-30585511	0.571600864857319	Ptp4a1	chr1-30584637-30585511	4.38535345144831	5.78987983952422e-06
Zdhhc23 | chr16-43661866-43662854	0.571076640200302	Zdhhc23	chr16-43661866-43662854	4.05364698389022	2.52126461387476e-05
Magi1 | chr6-94159115-94159996	0.570993897480991	Magi1	chr6-94159115-94159996	3.72288572985456	9.84793385143487e-05
Socs6 | chr18-88924098-88925030	0.570934596858253	Socs6	chr18-88924098-88925030	4.88221411568533	5.24506299878189e-07
4930447M23Rik | chr2-19447819-19448788	0.570480536197633	4930447M23Rik	chr2-19447819-19448788	5.56466995798146	1.31324516475345e-08
Zfp36l1 | chr12-80106841-80107696	0.570457454230978	Zfp36l1	chr12-80106841-80107696	10.9677769056421	2.72991458876828e-28
Ahnak | chr19-9052851-9053860	0.570280266354879	Ahnak	chr19-9052851-9053860	7.1065508047873	5.94894368729772e-13
B3gnt6 | chr7-97811338-97812194	0.570225804226063	B3gnt6	chr7-97811338-97812194	6.45036160009967	5.57917960161193e-11
Mybl2 | chr2-162939310-162940322	0.569572660442885	Mybl2	chr2-162939310-162940322	3.64877466969019	0.000131747043290312
Zfp454 | chr11-50477797-50478655	0.569183068005635	Zfp454	chr11-50477797-50478655	6.13128526157682	4.35859695657483e-10
Mid1 | chrX-169980663-169981524	0.568844911825206	Mid1	chrX-169980663-169981524	6.88578988013715	2.87338811619563e-12
Rasa4 | chr5-136244594-136245459	0.568683728235409	Rasa4	chr5-136244594-136245459	3.92861228330271	4.27187286605141e-05
A930007I19Rik | chr19-29255365-29256315	0.568592754035055	A930007I19Rik	chr19-29255365-29256315	4.31238597637315	8.07510880590922e-06
Rchy1 | chr5-92137428-92138288	0.568109542746437	Rchy1	chr5-92137428-92138288	3.27038015319521	0.000537015209231865
Runx3 | chr4-134734076-134734966	0.567948920217852	Runx3	chr4-134734076-134734966	3.44978946851874	0.000280511947117881
Lgmn | chr12-102439390-102440285	0.564946298320907	Lgmn	chr12-102439390-102440285	3.24819667632471	0.00058069481420319
Psd3 | chr8-68211793-68212640	0.564695793602665	Psd3	chr8-68211793-68212640	7.16187467646543	3.9790580269716e-13
Gm17227 | chr19-7650853-7651891	0.56322629912183	Gm17227	chr19-7650853-7651891	5.24692425462881	7.73297233512263e-08
Gm26885 | chr17-29768946-29769786	0.56317515962494	Gm26885	chr17-29768946-29769786	4.03176365200575	2.76799227970833e-05
Mid1 | chrX-169972658-169973528	0.56013463251778	Mid1	chrX-169972658-169973528	4.85786467551762	5.93292294157169e-07
Dner | chr1-84722724-84723244	0.559088641392928	Dner	chr1-84722724-84723244	8.26009875267889	7.27759991182121e-17
Gm15283 | chr12-73728463-73729399	0.558633047897926	Gm15283	chr12-73728463-73729399	5.34132507565123	4.61348122114463e-08
Mvd | chr8-122314865-122315529	0.558489666041011	Mvd	chr8-122314865-122315529	5.68335369645875	6.60393582252497e-09
Olfm1 | chr2-28192604-28193520	0.557940996430899	Olfm1	chr2-28192604-28193520	6.11601504530227	4.79721354973256e-10
Samsn1 | chr16-76408027-76408742	0.557521614987353	Samsn1	chr16-76408027-76408742	3.58058615433817	0.000171412139375229
Ikbip | chr10-91229287-91230122	0.557335459635154	Ikbip	chr10-91229287-91230122	5.04754531155248	2.23761327343476e-07
Soga1 | chr2-157078845-157079775	0.556466342670211	Soga1	chr2-157078845-157079775	3.1881631072578	0.000715898731882178
Fosb | chr7-19308215-19309060	0.555005613469559	Fosb	chr7-19308215-19309060	3.69358896331744	0.000110555552555327
Rftn1 | chr17-50204927-50205763	0.55471074771005	Rftn1	chr17-50204927-50205763	5.14955944707914	1.30549505701889e-07
Adcy8 | chr15-64922019-64922776	0.552465861447367	Adcy8	chr15-64922019-64922776	4.07957115187567	2.25594293591893e-05
Xlr5a | chrX-73429718-73430582	0.552255433652095	Xlr5a	chrX-73429718-73430582	5.90390728063737	1.77495861933064e-09
Htr7 | chr19-35997112-35998030	0.552033655618587	Htr7	chr19-35997112-35998030	5.59683212564919	1.09151951609694e-08
Lsm6 | chr8-79044980-79045752	0.551702245423013	Lsm6	chr8-79044980-79045752	5.21207344036754	9.33707944812244e-08
Klrb1b | chr6-128826023-128827315	0.549881020880926	Klrb1b	chr6-128826023-128827315	8.19988463787704	1.20308913419843e-16
Gm15706 | chr6-145088181-145089062	0.549510404657879	Gm15706	chr6-145088181-145089062	4.70445646300343	1.2727158784396e-06
Smad7 | chr18-75366885-75367726	0.549350349812312	Smad7	chr18-75366885-75367726	3.21599751752758	0.000649959782974937
Snrnp70 | chr7-45457002-45457909	0.548917251926567	Snrnp70	chr7-45457002-45457909	3.85726012512328	5.73325580255018e-05
Plekhf2 | chr4-10964712-10965622	0.546920006531639	Plekhf2	chr4-10964712-10965622	4.71418593786486	1.21339493668588e-06
Cnot11 | chr1-39309284-39310332	0.546626384149499	Cnot11	chr1-39309284-39310332	4.69024684388582	1.36437826340334e-06
Plk2 | chr13-110537808-110538912	0.544739984417429	Plk2	chr13-110537808-110538912	7.14926335800082	4.36224040417477e-13
Ptma | chr1-86524925-86525679	0.543125714587093	Ptma	chr1-86524925-86525679	3.81079782132697	6.92595110322626e-05
Ttc30b | chr2-76362616-76363301	0.542757647040485	Ttc30b	chr2-76362616-76363301	8.03842633309444	4.54997703228021e-16
St3gal6 | chr16-58498126-58499010	0.541283444532732	St3gal6	chr16-58498126-58499010	3.27435912241643	0.000529509646651278
Diablo | chr5-123171315-123172223	0.540221158204079	Diablo	chr5-123171315-123172223	4.66019373836382	1.57955945301394e-06
Tonsl | chr15-76343087-76343973	0.540149169625225	Tonsl	chr15-76343087-76343973	4.7587942604073	9.73764088741612e-07
Ascc2 | chr11-4803328-4804148	0.540086496795872	Ascc2	chr11-4803328-4804148	3.7886594699372	7.57311779456892e-05
Adamts14 | chr10-61275522-61276432	0.539551205928249	Adamts14	chr10-61275522-61276432	4.0134449194654	2.99194853462806e-05
Zfp345 | chr2-150858435-150859211	0.538411471684934	Zfp345	chr2-150858435-150859211	3.70155258325111	0.000107142117673023
Gadd45a | chr6-67399251-67400146	0.538160929398343	Gadd45a	chr6-67399251-67400146	7.90257321786492	1.36601877431666e-15
