peak	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
chr18-70644328-70645238	0.0169984573615869	0.611797900797555	0.089	0.057	1
chr17-35201646-35202540	0.0170047472015981	0.546283081422667	0.106	0.069	1
chr5-8916826-8917739	0.017009656700584	0.735235187964399	0.066	0.037	1
chr6-38965195-38966088	0.0170249048176413	0.626971313259807	0.082	0.05	1
chr8-105983180-105984107	0.0170776104979529	0.710954748172327	0.057	0.033	1
chr3-27316677-27317517	0.0171536636745719	0.775900489163481	0.055	0.031	1
chr6-145301837-145302476	0.017262252535658	0.727299509164715	0.058	0.034	1
chr3-121570421-121571307	0.0172673215472312	0.593759286501197	0.102	0.062	1
chr4-63898852-63899775	0.0173742380256512	0.610538406498129	0.089	0.056	1
chr17-75519188-75519997	0.0173861160312858	0.76145434396271	0.054	0.031	1
chr1-181316353-181317288	0.0174426082157329	0.605636771460119	0.079	0.049	1
chr19-21713199-21714145	0.0174513191637504	0.508763187608532	0.111	0.076	1
chr13-54788806-54789715	0.0175284157532951	0.413004361782636	0.171	0.123	1
chr16-92418782-92419674	0.0175696325792491	0.527527365530324	0.107	0.072	1
chr7-104464875-104465757	0.0175846687294553	0.450039871042804	0.162	0.112	1
chr5-5368445-5369359	0.0176083130882159	0.70516356554796	0.062	0.035	1
chr2-28621437-28622256	0.0176281739234553	0.700483666301899	0.06	0.038	1
chr2-26643623-26644531	0.0176597129880465	0.746523038767816	0.053	0.029	1
chr2-28582586-28583518	0.0176793219648099	0.413309330221868	0.186	0.132	1
chr11-117964647-117965326	0.0176806630664853	0.692452751754473	0.065	0.038	1
chr4-9115580-9116497	0.0176876998147053	0.446643370971938	0.16	0.111	1
chr1-36874671-36875607	0.0177316777652093	0.595419584917067	0.094	0.059	1
chr11-116615457-116616370	0.0177319064190339	0.45625708127863	0.155	0.108	1
chr9-78442724-78443582	0.0178168798284636	0.379669865551875	0.207	0.152	1
chr9-66795174-66796068	0.0178201316854433	0.328129091964295	0.29	0.226	1
chr6-113677098-113678013	0.0178213341325115	0.5159988934559	0.106	0.073	1
chr2-173263332-173264236	0.0179151857707079	0.723555202796751	0.054	0.031	1
chr13-55020940-55021860	0.0181733791290058	0.464982842987425	0.133	0.099	1
chr16-24027089-24028015	0.0182296370851932	0.717012888246588	0.057	0.034	1
chr9-5343839-5344744	0.0182672217706849	0.742018522098008	0.057	0.033	1
chr4-135918635-135919491	0.018275220261722	0.505628983697645	0.129	0.088	1
chr3-40744885-40745787	0.0183118882179503	0.357042319706969	0.225	0.168	1
chr6-72107608-72108444	0.0183277268451996	0.701289662639174	0.062	0.037	1
chr7-143649193-143650096	0.0183315726722105	0.53060336991994	0.109	0.074	1
chr2-31171793-31172687	0.0183754844841065	0.546308301793345	0.109	0.07	1
chr7-140998829-140999768	0.0183937237554626	0.464781707310287	0.161	0.111	1
chr7-19577704-19578566	0.0184151299404229	0.500327898686316	0.117	0.081	1
chr13-34095751-34096703	0.0184231014630936	0.727955689952166	0.058	0.033	1
chr11-87462438-87463038	0.0184522275542275	0.54682150691493	0.095	0.063	1
chr7-80628483-80629359	0.0185201383812855	0.517713851748092	0.111	0.073	1
chr13-69809465-69810317	0.0185914560214649	0.477496972320938	0.123	0.086	1
chr19-32712017-32712994	0.0186269785950743	0.429230073335336	0.195	0.136	1
chr13-44517924-44518823	0.0186967845410965	0.79610074467688	0.05	0.028	1
chr11-3535033-3535952	0.0186985082471074	0.444531289263465	0.153	0.108	1
chr10-67598363-67599269	0.0187102326712123	0.421068010865028	0.178	0.126	1
chr9-21917786-21918675	0.0187440037753382	0.443769030958072	0.163	0.115	1
chr16-78376427-78377321	0.0187491849320809	0.306058001805723	0.314	0.243	1
chr13-37347672-37348603	0.0188972122253423	0.465696522852661	0.154	0.109	1
chr13-58480987-58481891	0.0190177079419751	0.740323651247477	0.051	0.03	1
chr17-47395282-47396204	0.0190515017606055	0.418020562179161	0.18	0.13	1
chr11-16978013-16978831	0.0192007002834936	0.669737456841479	0.072	0.044	1
chr17-57112669-57113572	0.0192588761465507	0.602467967047022	0.094	0.058	1
chr3-158061851-158062748	0.0192782241107237	0.615026589469616	0.079	0.05	1
chr1-131700142-131701050	0.0193725039179763	0.69025884638462	0.06	0.036	1
chr10-99467165-99468112	0.0194167910223052	0.621546375275094	0.083	0.054	1
chr10-41473680-41474594	0.0194403386936631	0.54598437094385	0.098	0.068	1
chr7-28175099-28176024	0.0194441613324908	0.417541715990853	0.173	0.124	1
chr17-45629723-45630594	0.0195141575481936	0.71590088134439	0.065	0.037	1
chr8-46941002-46941910	0.0195887787603808	0.436198486756197	0.153	0.107	1
chr5-113635922-113636848	0.0196919870960264	0.754115285567562	0.054	0.031	1
chr6-85431541-85432443	0.0197363575819119	0.510092206518458	0.117	0.077	1
chr9-5298112-5299063	0.019784668274457	0.648329819756666	0.073	0.045	1
chr4-148163850-148164744	0.0198450427249258	0.561308265918029	0.1	0.064	1
chr4-9009419-9010338	0.0198586755951538	0.611093005226893	0.082	0.05	1
chr14-18893264-18894170	0.0199136525706213	0.578521284123029	0.087	0.058	1
chr11-120916201-120917110	0.0199515597193572	0.685081171373128	0.065	0.039	1
chr2-5417329-5418197	0.0199554404158078	0.551812323331789	0.084	0.056	1
chr9-69655775-69656692	0.0199947973825001	0.640083524676784	0.073	0.045	1
chr8-108896286-108897128	0.0200192220906255	0.625889646826808	0.073	0.047	1
chr17-83829096-83829888	0.0201047638971848	0.766331428216442	0.054	0.032	1
chr15-36179164-36180026	0.0201921550134514	0.633632844186952	0.072	0.045	1
chr8-24938413-24939329	0.0202712632985262	0.729223953464117	0.057	0.032	1
chrY-90803129-90804001	0.0203239847322983	0.578014511039276	0.095	0.062	1
chr16-16896094-16896983	0.0203554988951498	0.380216060603166	0.204	0.151	1
chr4-32656693-32657580	0.0203667573944817	0.479762587581497	0.138	0.095	1
chr10-45066694-45067596	0.0204492970256939	0.373072365013236	0.214	0.157	1
chr3-79885670-79886472	0.0204564983688433	0.763153841973833	0.05	0.03	1
chr1-189871348-189872224	0.0205126112759629	0.71681052381196	0.055	0.031	1
chr19-29253529-29254446	0.0205614742207926	0.51558175722686	0.109	0.071	1
chr9-99563435-99564346	0.0205995542502775	0.660983017243794	0.066	0.041	1
chr6-119430261-119431165	0.0207476343184332	0.768430830115647	0.056	0.032	1
chr11-106391571-106392493	0.0207799821379923	0.781079929374176	0.056	0.031	1
chr11-72411307-72412157	0.020861415259587	0.510463602628109	0.133	0.087	1
chr16-31233594-31234420	0.0209554603911588	0.462673514532997	0.138	0.096	1
chr3-132864842-132865747	0.0210112741472612	0.7459974088241	0.055	0.031	1
chr2-180694935-180695848	0.0210718929306219	0.689370347274379	0.055	0.031	1
chr5-138084652-138085547	0.0211149436514268	0.558617026383912	0.1	0.063	1
chr11-31807556-31808520	0.0211359473330588	0.729804969906299	0.06	0.034	1
chr13-94162277-94163178	0.0211800942820888	0.760439676561725	0.054	0.03	1
chr13-107641895-107642813	0.0212284710048952	0.647694111909972	0.069	0.044	1
chr17-80323527-80324446	0.0212375051728008	0.686589739632742	0.07	0.042	1
chr4-6383169-6384078	0.0213348737393484	0.719992332252367	0.053	0.031	1
chr15-76757329-76758139	0.0213883056717755	0.619867964742324	0.072	0.045	1
chr14-57619211-57620126	0.0214047317469992	0.574941153631475	0.084	0.055	1
chr18-61489239-61490092	0.0214220806272001	0.595119487607076	0.089	0.058	1
chr19-10818269-10819178	0.0214848345626831	0.736174332547221	0.054	0.031	1
chr11-17051381-17052257	0.0216245121245664	0.565797228007878	0.1	0.064	1
chr11-32643831-32644678	0.0216526322495934	0.500932937944222	0.117	0.082	1
chr6-120903315-120904075	0.0217212938125308	0.725267080765977	0.058	0.034	1
chr5-110101621-110102486	0.0219600769235087	0.643340789307871	0.064	0.041	1
chr2-70964514-70965424	0.0219716679497024	0.769995122604011	0.05	0.029	1
chr13-43266060-43266975	0.0220135656201236	0.61221650825412	0.082	0.052	1
chr19-24417475-24418412	0.0220400170039252	0.733961851600075	0.058	0.033	1
chr1-134064992-134065919	0.0220621044201391	0.43524227614865	0.141	0.101	1
chr5-65535130-65535962	0.0220626555381515	0.717665399692309	0.054	0.032	1
chr6-125410776-125411667	0.022131717819145	0.584085984926262	0.079	0.051	1
chr8-26075805-26076704	0.0221613214970423	0.684619187987856	0.063	0.038	1
chr2-12923606-12924489	0.0221748708268379	0.497827711440515	0.124	0.084	1
chr2-125865817-125866722	0.0222039388366394	0.684118619514042	0.065	0.039	1
chr16-57210771-57211690	0.0222419251431317	0.751532398575788	0.057	0.033	1
chr10-117872323-117873223	0.0222909529048047	0.720486740078068	0.068	0.038	1
chr5-109558537-109559471	0.0223130433262051	0.575372816624432	0.095	0.064	1
chr18-10029572-10030451	0.0224101876534647	0.388300080749666	0.185	0.135	1
chr7-49006605-49007520	0.0224313744580257	0.71345268903462	0.065	0.039	1
chr4-120914304-120915054	0.0224600646275199	0.661788965343612	0.062	0.039	1
chr1-58652299-58653207	0.022502907179095	0.527137814601871	0.095	0.063	1
chr5-96920827-96921664	0.022590308145176	0.743539576684043	0.055	0.032	1
chr6-121083663-121084580	0.0226659470589497	0.69370868235064	0.058	0.034	1
chr13-4771181-4772087	0.0226751780214379	0.701835241871469	0.066	0.039	1
chr5-68049395-68050186	0.0228788627978693	0.705134506437792	0.064	0.038	1
chr2-52422841-52423637	0.0229313548424629	0.740178316344069	0.05	0.029	1
chr9-50590636-50591532	0.0231361443083666	0.754706673740333	0.05	0.03	1
chr2-144008996-144009880	0.023316312895392	0.410874468325125	0.174	0.127	1
chr6-118179299-118180212	0.0233279704565359	0.467216756418959	0.134	0.092	1
chr7-63999391-64000297	0.0233739311127353	0.614070044667341	0.081	0.05	1
chr12-86891946-86892815	0.0234033869975279	0.714153443395684	0.054	0.032	1
chr7-80500726-80501606	0.02346320851327	0.631228527225838	0.065	0.043	1
chr8-56291983-56292915	0.0234644804201949	0.674982307607077	0.073	0.045	1
chr5-92042325-92043216	0.0234816719713103	0.441190938491949	0.148	0.108	1
chr8-125604028-125604923	0.0235241885556905	0.563376293235345	0.089	0.06	1
chr9-75546795-75547714	0.0235402301090709	0.631371678471522	0.07	0.046	1
chr5-114751748-114752638	0.0235543642520852	0.458498421508446	0.148	0.101	1
chr7-90039192-90040087	0.0236280207706811	0.436597273729469	0.169	0.121	1
chr2-79227705-79228611	0.023635351893189	0.705553404362869	0.056	0.034	1
chr2-105398669-105399627	0.0237137138497889	0.569083424549766	0.092	0.058	1
chr13-56774019-56774938	0.023830336835164	0.684290434543013	0.059	0.035	1
chr15-67101036-67101943	0.0238439091222909	0.659502325451526	0.069	0.042	1
chr17-44709640-44710534	0.0239911190059771	0.757997743483472	0.05	0.028	1
chr6-88635632-88636545	0.0239997819040196	0.656365428060858	0.07	0.043	1
chr7-4752635-4753513	0.0240242751864995	0.666524209043623	0.062	0.037	1
chr3-130899889-130900804	0.0240588042173729	0.479246386952684	0.125	0.084	1
chr19-9917577-9918391	0.0241236577147503	0.658005236271401	0.066	0.042	1
chr2-24408969-24409861	0.0241306579828289	0.702678115028506	0.062	0.036	1
chr12-86771772-86772684	0.0241991211435746	0.681347541195947	0.067	0.039	1
chr17-86300749-86301617	0.0242589602133126	0.671704818695117	0.06	0.037	1
chr13-24791084-24791964	0.0243358277667653	0.602613489961551	0.081	0.051	1
chr2-157457123-157457961	0.0243456613678955	0.50631506789484	0.106	0.074	1
chr2-31107970-31108862	0.024364621313751	0.615631423056365	0.076	0.047	1
chr16-84583285-84584142	0.0243870395803491	0.448647123693785	0.147	0.103	1
chr4-107675342-107676297	0.0244548560566097	0.719236314739558	0.056	0.032	1
chr4-59177297-59178215	0.0244675623380335	0.735157597297209	0.067	0.037	1
chr12-75727211-75728076	0.0244899863281073	0.631234144548419	0.074	0.046	1
chr11-82952267-82953045	0.0245048629845887	0.505415923225057	0.119	0.079	1
chr9-71215103-71215920	0.0245800947744492	0.624373624817574	0.065	0.042	1
chr6-134155975-134156892	0.0245898549721692	0.494473796438442	0.117	0.079	1
chr4-40814863-40815763	0.0246789233469061	0.658363154299118	0.065	0.038	1
chr7-27481282-27482196	0.0247327984906917	0.472359764387512	0.126	0.088	1
chr4-95303048-95303965	0.0247755674087659	0.529953924827986	0.092	0.061	1
chr11-71817145-71818055	0.0247808860318327	0.527324266901297	0.109	0.074	1
chr12-99564445-99565204	0.0248486695510397	0.780477225347834	0.05	0.029	1
chr1-180766357-180767251	0.0249776046250642	0.676635180710744	0.064	0.04	1
chr15-38483031-38483923	0.0250027651623999	0.444522970017611	0.132	0.094	1
chr3-88651351-88652229	0.0250650041749772	0.612858790832207	0.066	0.042	1
chr16-28911260-28912180	0.0251328874591548	0.491448720375631	0.126	0.085	1
chr13-113600766-113601660	0.0251865506169576	0.633112183441117	0.081	0.049	1
chr8-10006184-10007064	0.0252014604428256	0.489847104633342	0.129	0.086	1
chr19-41646667-41647583	0.0252486340151962	0.665046420299217	0.077	0.047	1
chr2-151930158-151931062	0.0253095921907138	0.701079042295655	0.053	0.032	1
chr10-95850261-95851171	0.0254946302153217	0.550579483699032	0.092	0.061	1
chr16-85072391-85073234	0.0254958699058418	0.463209676656267	0.121	0.084	1
chr19-29947969-29948865	0.0255530650435671	0.698604175367096	0.06	0.034	1
chr13-58015106-58016029	0.0256500546666188	0.722744726683658	0.055	0.032	1
chr11-117790055-117790922	0.0256962407412819	0.562833955016164	0.092	0.059	1
chr5-120812128-120813047	0.025812014136229	0.606101563793388	0.087	0.054	1
chr16-5431408-5432322	0.0258460233529124	0.599322105698536	0.084	0.055	1
chr1-189921873-189922760	0.0259097983748482	0.537947612802187	0.109	0.071	1
chr9-116243447-116244384	0.0259199917307579	0.574986355436222	0.086	0.055	1
chr15-79456395-79457237	0.0259244448569478	0.493500442562571	0.119	0.08	1
chr13-63567539-63568469	0.0259790987309402	0.338043985655887	0.227	0.174	1
chr6-95359830-95360741	0.0260281200813357	0.390594332363385	0.172	0.13	1
chr8-57575976-57576889	0.0260653009764893	0.4627781286032	0.135	0.094	1
chr9-120117947-120118867	0.0261308621901546	0.66152350482653	0.062	0.038	1
chr2-157134738-157135647	0.0261547401542648	0.377731273277432	0.209	0.155	1
chr9-94716435-94717348	0.0263756543879544	0.61157229099976	0.07	0.043	1
chr15-62151974-62152856	0.0265476513093702	0.582720409755183	0.072	0.048	1
chr6-31126169-31127080	0.0265788380496341	0.444710268568351	0.134	0.096	1
chr11-4602794-4603615	0.026602486244612	0.717196428540251	0.05	0.03	1
chr2-31459746-31460651	0.02669627332486	0.823114250572326	0.053	0.028	1
chr4-43578338-43579228	0.0267639740423087	0.434815854268452	0.158	0.108	1
chrX-100507955-100508849	0.0268046923915981	0.676595744282273	0.054	0.032	1
chr1-187214991-187215924	0.0269532815022536	0.525003018807193	0.106	0.071	1
chr2-125576229-125577125	0.026960988146638	0.618764781407034	0.069	0.044	1
chr5-43185248-43186034	0.0270775675554785	0.641249594175481	0.062	0.037	1
chr11-76479409-76480245	0.0271010484309032	0.453673851626244	0.138	0.096	1
chr6-39222235-39223136	0.0271052257259012	0.553353106462854	0.093	0.061	1
chr14-76195136-76196002	0.0271536137773531	0.627013280016181	0.077	0.047	1
chr17-47225111-47226002	0.027222413307795	0.68331875809425	0.064	0.038	1
chr18-61090404-61091349	0.0272491151927679	0.60151875881847	0.083	0.054	1
chr8-108704328-108705175	0.0272943036283586	0.495463948054676	0.125	0.085	1
chr9-111058895-111059799	0.0273192205853352	0.473837056609264	0.125	0.087	1
chr13-74639627-74640485	0.0275812756526279	0.4708645162419	0.126	0.089	1
chr1-180401515-180402380	0.0278060887570882	0.497097421021051	0.123	0.083	1
chr16-31235319-31236166	0.0278560147058422	0.609784694275785	0.078	0.05	1
chr9-45274147-45275127	0.0281009777261065	0.424776847896596	0.173	0.123	1
chr3-88745861-88746727	0.0281527937293095	0.651427768102073	0.063	0.04	1
chr16-5306380-5307273	0.0281911229796848	0.531689620614517	0.11	0.073	1
chr8-25196128-25197055	0.0282258762554	0.604772520412053	0.063	0.042	1
chr6-53592012-53592927	0.0283598794737177	0.694059083182286	0.059	0.034	1
chr4-137864541-137865449	0.0283939884837486	0.604139163141705	0.072	0.046	1
chr11-69235156-69235934	0.0283950174562809	0.582484805747643	0.087	0.054	1
chr16-90282524-90283313	0.0284220093508252	0.691584023649273	0.055	0.033	1
chr15-102150442-102151373	0.0284438718498572	0.444916079568263	0.145	0.104	1
chr1-170868416-170869181	0.0284823200289129	0.673978609422619	0.056	0.034	1
chr12-45011187-45012126	0.028611605788769	0.714432819619836	0.05	0.029	1
chr17-8195424-8196336	0.0286251293341198	0.48546338899396	0.121	0.083	1
chr3-107783039-107783958	0.0287186286378168	0.501124740352643	0.111	0.075	1
chr5-31758482-31759395	0.0287710641159628	0.624352890421655	0.073	0.046	1
chr8-105264214-105265068	0.0287793901509886	0.541532836785871	0.104	0.068	1
chr12-16870369-16871262	0.0288107780770962	0.665524628090907	0.058	0.034	1
chr2-160214192-160215131	0.0288397111382066	0.50653248585507	0.102	0.07	1
chr11-98788636-98789527	0.0288732307154572	0.383760832188352	0.176	0.128	1
chr6-47739562-47740382	0.0289870653702894	0.495620200780307	0.122	0.083	1
chr8-84936959-84937853	0.0291425415300066	0.64248918190992	0.062	0.039	1
chr17-6827474-6828392	0.0293190776547593	0.466736395239234	0.126	0.089	1
chr2-11394464-11395415	0.0294091599586958	0.676932736178962	0.063	0.038	1
chr3-20076368-20077252	0.0294490281936682	0.685328791301405	0.057	0.033	1
chr18-34851418-34852358	0.0294569455847574	0.65449626060362	0.06	0.037	1
chr4-88537107-88538035	0.0296222776563841	0.454460919459797	0.143	0.1	1
chr16-49981976-49982893	0.029664290929291	0.516862462739619	0.117	0.078	1
chr9-62972031-62972930	0.0297184661633252	0.557295631612646	0.073	0.048	1
chr4-142017453-142018362	0.0297452645751515	0.610139441068576	0.066	0.041	1
chr14-74928621-74929534	0.0297829793067365	0.64337309000705	0.067	0.04	1
chr15-73422727-73423648	0.029795808241038	0.403339434181255	0.166	0.118	1
chr10-79928090-79928913	0.0298122435465658	0.585498126562679	0.078	0.05	1
chr5-34500613-34501454	0.0298548521026422	0.717427095137618	0.055	0.032	1
chr5-21411008-21411927	0.029893010320658	0.484780550588333	0.122	0.082	1
chr18-54900055-54900793	0.0299253576383967	0.643481607377814	0.063	0.039	1
chr5-106574255-106575119	0.0299413170388548	0.370548923251149	0.189	0.141	1
chr13-94164080-94164995	0.0299841536095535	0.478983074023726	0.123	0.084	1
chr14-54360503-54361351	0.0300008068057256	0.397963062505327	0.188	0.132	1
chr18-40440381-40441155	0.0300163863209509	0.732113606756446	0.055	0.03	1
chr13-73159982-73160892	0.0300241452386638	0.708622044116564	0.051	0.03	1
chr10-12874570-12875486	0.0300636728859926	0.609975572819462	0.068	0.044	1
chr4-156031563-156032451	0.0300802251821528	0.692974182261404	0.054	0.033	1
chr15-59598635-59599532	0.0301083606446363	0.451390777168707	0.136	0.097	1
chr1-150099536-150100477	0.0301321223549382	0.678152016084389	0.054	0.032	1
chr11-107511839-107512606	0.0301493986760429	0.721260853275837	0.056	0.032	1
chr2-143867067-143867961	0.0302288848783558	0.518634951132005	0.087	0.061	1
chr6-145275963-145276870	0.0303976059956331	0.368348917363617	0.21	0.153	1
chr19-47398824-47399722	0.0304848760450286	0.693654290407785	0.059	0.035	1
chr12-108936561-108937408	0.0305192974526055	0.665559383720697	0.057	0.035	1
chr14-27405239-27406181	0.0307180758300916	0.68387022776331	0.058	0.035	1
chr16-17233094-17234000	0.0308348376953287	0.315261963335751	0.254	0.196	1
chr13-117127560-117128478	0.0308919235370273	0.65776530125985	0.063	0.039	1
chr17-84272443-84273382	0.030905345915021	0.422653099574446	0.162	0.114	1
chr7-19084170-19085050	0.030913327251743	0.534566089654516	0.085	0.056	1
chr15-61984998-61985846	0.0309487090314703	0.387483457887891	0.185	0.134	1
chr19-34598989-34599893	0.0309515296481826	0.628073438604082	0.072	0.045	1
chr2-91452989-91453882	0.0309769608234671	0.705187668937121	0.051	0.03	1
chr15-59815832-59816689	0.0311686839065121	0.510830071041871	0.096	0.065	1
chr17-74262110-74263025	0.0311948025758489	0.741328331918624	0.053	0.031	1
chr6-52191511-52192417	0.0312587241076327	0.563358893191862	0.073	0.048	1
chr10-79533035-79533932	0.0313169426842267	0.551443645077298	0.093	0.06	1
chr11-4972948-4973877	0.0313439337535648	0.556149732634467	0.083	0.053	1
chr1-74124937-74125774	0.0314670667595293	0.491253806392918	0.106	0.073	1
chr4-32352793-32353536	0.0314835987605235	0.645070339600339	0.063	0.038	1
chr19-46618029-46618916	0.0314866252183545	0.582940631037609	0.083	0.055	1
chr14-66190069-66190975	0.0316954114995325	0.512454075765227	0.111	0.076	1
chr10-53442683-53443543	0.0316971756468228	0.527723492097102	0.094	0.062	1
chr2-153147311-153148276	0.0318003445167181	0.589391921722414	0.088	0.055	1
chr6-17694119-17694912	0.0318638677921295	0.426785428155512	0.152	0.105	1
chr3-95632600-95633525	0.0318871326203126	0.683703112531502	0.064	0.038	1
chr9-89198797-89199636	0.0319293814643475	0.50818412493983	0.105	0.072	1
chr5-124352026-124352886	0.0320208410531388	0.512136626705053	0.105	0.069	1
chr17-35483799-35484712	0.0320469982020587	0.751380793316906	0.051	0.029	1
chr5-135472174-135473087	0.0321356718216437	0.490522270823697	0.111	0.075	1
chr5-36572905-36573741	0.0322935813211018	0.686152208999169	0.056	0.034	1
chr14-20803260-20804167	0.0323599932964245	0.620558141365121	0.083	0.051	1
chr2-73426965-73427865	0.0323947173208899	0.743493046518785	0.05	0.028	1
chr7-19282452-19283235	0.0324689333578744	0.647125397379104	0.074	0.045	1
chr1-135282315-135283248	0.0325271022159937	0.430150638254194	0.159	0.109	1
chr15-102022247-102023157	0.032540943682535	0.590140014934414	0.078	0.051	1
chr14-54653256-54654123	0.0325734359749752	0.572484370529944	0.084	0.053	1
chr7-82648104-82649002	0.0326205669820945	0.363436590306129	0.196	0.143	1
chr7-104287581-104288451	0.0326248295940482	0.615085936731405	0.065	0.041	1
chr1-152904330-152905168	0.0328983392490656	0.45885937439644	0.12	0.084	1
chr19-25074559-25075483	0.032964411980243	0.536096654319712	0.092	0.06	1
chr11-4175752-4176644	0.0329785081915656	0.729939116509728	0.051	0.029	1
chr8-79397872-79398560	0.0330904670274702	0.676475216998357	0.057	0.033	1
chr4-43668883-43669772	0.0332551540823422	0.352990051148022	0.204	0.151	1
chr2-156720503-156721412	0.0333360114191336	0.260875892821436	0.359	0.289	1
chr2-129319711-129320616	0.0333724486132038	0.429199468067169	0.158	0.112	1
chr4-126540518-126541397	0.0335642917260323	0.511527252959527	0.101	0.068	1
chr9-58551847-58552706	0.0336730915401368	0.626825408361146	0.058	0.036	1
chr12-85992042-85992948	0.0337101272585055	0.452928969717469	0.122	0.085	1
chr12-28726886-28727781	0.0337354186667743	0.639500946759681	0.062	0.039	1
chr1-74332063-74332965	0.0337784799641604	0.371067634883264	0.18	0.13	1
chr2-28401779-28402656	0.0338835606839548	0.536162616607921	0.088	0.058	1
chr11-45852596-45853327	0.0339847913805628	0.5163722810825	0.092	0.061	1
chr16-5254040-5254889	0.0339981379865916	0.483032256311889	0.115	0.079	1
chr16-93913919-93914815	0.0340661832940597	0.496277859074613	0.12	0.079	1
chr15-62251845-62252715	0.0340861181976661	0.591573901909676	0.082	0.052	1
chr12-51768403-51769285	0.0340890702068566	0.501479767879731	0.098	0.068	1
chr5-100535442-100536285	0.0341061060217869	0.589839560761909	0.079	0.05	1
chr10-88389867-88390806	0.0341802552003666	0.581888424953731	0.062	0.041	1
chr2-120157873-120158688	0.0342596110605899	0.518061644666345	0.094	0.062	1
chr4-86575158-86576095	0.034470558566844	0.384370140996375	0.185	0.137	1
chr10-62944833-62945762	0.0344877494376881	0.632402825761486	0.062	0.04	1
chr2-103981965-103982859	0.0345116812249145	0.682313403714451	0.054	0.031	1
chr18-6489745-6490448	0.034540207143457	0.27769310371139	0.294	0.237	1
chr17-79175065-79175905	0.0345465105903656	0.656009018238369	0.063	0.037	1
chr9-88709519-88710438	0.0346211797341824	0.54677312988299	0.084	0.055	1
chr11-98192789-98193680	0.0346399269535987	0.39109249762614	0.181	0.129	1
chr16-10834657-10835539	0.0347261983369368	0.579731684087369	0.087	0.058	1
chr2-30463758-30464767	0.0347301444024968	0.566585212625974	0.087	0.056	1
chr3-54723832-54724712	0.0347469679521336	0.409570511303789	0.149	0.109	1
chr3-83841134-83841985	0.0347716505000005	0.43641934090058	0.134	0.095	1
chr7-104352958-104353858	0.0348381351008011	0.38760457565617	0.153	0.113	1
chr10-19053335-19054249	0.0348401009416308	0.66662719853315	0.054	0.032	1
chr7-96790088-96790988	0.0349171180979521	0.634442779549285	0.064	0.04	1
chr4-43381553-43382472	0.0349272679882023	0.347679104182397	0.228	0.171	1
chr3-10012073-10012984	0.0349494139914877	0.461634745010204	0.122	0.086	1
chr15-64040515-64041391	0.0350942494314341	0.643255085089201	0.064	0.039	1
chr9-52243819-52244727	0.0353109985010798	0.728406632110133	0.057	0.031	1
chr17-28552785-28553738	0.0353680821655106	0.670524310095815	0.056	0.033	1
chr1-53296607-53297530	0.0353955372837432	0.326303729462327	0.247	0.189	1
chr6-134170668-134171561	0.0354073688614809	0.669986290902369	0.058	0.034	1
chr5-31467569-31468488	0.0354960152084319	0.569113390681121	0.074	0.049	1
chr3-122984067-122984959	0.0355029084035239	0.353503227896642	0.207	0.153	1
chr3-101599942-101600812	0.0355377832089151	0.622759213194307	0.062	0.041	1
chr3-152121907-152122774	0.0355399045235545	0.702802679282097	0.057	0.034	1
chr3-121329955-121330810	0.0355419149178014	0.616869985989302	0.072	0.045	1
chr1-183265810-183266737	0.0355447044917753	0.553729581455552	0.082	0.053	1
chr9-118505822-118506690	0.0355498662688788	0.455418982927419	0.125	0.085	1
chr14-48086664-48087627	0.0355579355054956	0.643223671052799	0.068	0.042	1
chr2-79254615-79255371	0.0356639416813701	0.476618006925171	0.106	0.075	1
chr5-146247450-146248332	0.0356959618751953	0.633642329106073	0.062	0.038	1
chr12-21287180-21287941	0.035879268609945	0.545678874401343	0.079	0.051	1
chr4-59188869-59189808	0.035984277572065	0.298652734673441	0.277	0.215	1
chr9-113836754-113837665	0.0360031884125411	0.602848771019515	0.056	0.036	1
chr2-34753916-34754842	0.0360359962362114	0.393616795662346	0.169	0.125	1
chr11-109433993-109434904	0.0361079380229996	0.629370373166994	0.06	0.037	1
chr4-141925642-141926584	0.0361819000762678	0.635989563131835	0.062	0.037	1
chr12-112875326-112876217	0.0362559416319273	0.544222061108923	0.096	0.062	1
chr6-38351855-38352658	0.0363427422318252	0.659191058252951	0.06	0.037	1
chr11-83649053-83649968	0.0363631638418602	0.364106918119368	0.206	0.157	1
chr12-86686379-86687177	0.0363735562111557	0.445809324376677	0.132	0.091	1
chr11-117989531-117990401	0.0363773093472001	0.691346475125983	0.06	0.035	1
chr6-94499866-94500783	0.0363936014998664	0.449624213391387	0.131	0.093	1
chr7-101871054-101871977	0.0365418612140492	0.576115170647303	0.072	0.047	1
chr1-133012060-133012955	0.0365909722037326	0.680771891370656	0.055	0.033	1
chr3-122104168-122105067	0.0366227877053998	0.780098917840398	0.05	0.028	1
chr13-89738998-89739771	0.0366526752287475	0.654352122397338	0.059	0.036	1
chr15-36499387-36500325	0.0367071434385628	0.553812825160319	0.087	0.057	1
chr5-67301616-67302560	0.0367277180710742	0.540638961425313	0.088	0.058	1
chr3-51224372-51225287	0.0368356807627142	0.362285315790097	0.192	0.147	1
chr16-36985390-36986311	0.0368686650490769	0.442810029148946	0.133	0.093	1
chr1-167369636-167370543	0.0369931017569026	0.496113175885174	0.092	0.063	1
