Region	Gene	importance_R2G	rho_R2G	importance_x_rho	importance_x_abs_rho	TF	is_extended	eRegulon_name	Gene_signature_name	Region_signature_name	importance_TF2G	regulation	rho_TF2G	triplet_rank
chr7:141265634-141266134	Irf7	0.0362292932904423	0.1089186407742409	0.0039460453814063	0.0039460453814063	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.66368825128859	1	0.1716676069903816	1040
chr7:104447624-104448124	Trim30d	0.3445193200157443	0.1318880509038563	0.0454379816155984	0.0454379816155984	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	2.834648648318227	1	0.2550750985866669	123
chr11:58183644-58184144	Igtp	0.1229059184165228	0.1099284443047411	0.0135108564073737	0.0135108564073737	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	2.252991292051016	1	0.2128964014608344	269
chr15:53235348-53235848	Ext1	0.0287207927215624	0.0589819997657799	0.0016940097895762	0.0016940097895762	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.0032211801715794	1	0.1492258266854919	9152
chr14:59297343-59297843	Phf11b	0.1472546285296491	0.1152944624456133	0.0169776432389543	0.0169776432389543	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.2670377031787263	1	0.1503964652318102	171
chr12:35553159-35553659	Ahr	0.0814461471004281	0.2731950178085374	0.0222506816075382	0.0222506816075382	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.7099608777529788	1	0.0946589726030677	1649
chr14:59341208-59341708	Phf11d	0.1401207273507435	0.0668239000586524	0.0093634134806317	0.0093634134806317	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.953609528246589	1	0.1589642803949809	217
chr11:21223902-21224402	Vps54	0.0289636326042011	0.0587433448134765	0.0017014206571194	0.0017014206571194	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.5271312091028053	1	0.1888039153025519	7596
chr3:106573221-106573721	Cept1	0.0524081334040711	0.0672865927851985	0.003526364730992	0.003526364730992	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.9967352247941892	1	0.1711955809878255	2204
chr5:142920649-142921149	Actb	0.0430676267932396	0.0665435920859009	0.0028658745894371	0.0028658745894371	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.757863745304852	1	0.2149984225468247	9793
chr18:36122172-36122672	Nrg2	0.0172060395513622	0.110116533726191	0.0018946694345517	0.0018946694345517	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.0309465024768565	1	0.0868741178592049	10446
chr18:70622299-70622799	Mbd2	0.0626222247783805	0.056040025205185	0.0035093510549852	0.0035093510549852	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.7331034888963669	1	0.1182006172758186	413
chr11:49086880-49087380	9930111J21Rik2	0.0360725253811474	0.052335559322206	0.0018878757919868	0.0018878757919868	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	3.248339986418902	1	0.1559674952528001	749
chr5:67823417-67823917	Atp8a1	0.1353715322411027	0.1127894705327821	0.0152684834466854	0.0152684834466854	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	2.230672644971048	1	0.2639877441552106	3021
chr11:118317074-118317574	Lgals3bp	0.0198171196564972	0.0715442729448925	0.001417801417686	0.001417801417686	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	2.626402294064656	1	0.1688153736536014	6996
chr17:33909835-33910335	Daxx	0.0303676569884333	0.0639679422821727	0.0019425565294809	0.0019425565294809	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.7233397731521071	1	0.1514892887174206	9783
chr7:29007171-29007671	Rasgrp4	0.0073549477041891	0.050072064233808	0.0003682774138804	0.0003682774138804	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.6851839393915714	1	0.0633852889898588	5316
chr11:117873151-117873651	Socs3	0.0076693971975944	0.0557410070482652	0.000427499923247	0.000427499923247	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.9086999380188596	1	0.1179120410842465	10522
chr16:23927654-23928154	Bcl6	0.0385647459547622	0.0933963250921312	0.0036018055502864	0.0036018055502864	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.0230509544553943	1	0.0993995602474316	4774
chr13:37433985-37434485	Ly86	0.0634345708957453	0.1038598520501864	0.0065883051480991	0.0065883051480991	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.9314359451176135	1	0.2505849265911595	3286
chr3:142560442-142560942	Gbp2	0.018428057578773	0.061156293994153	0.0011269917070286	0.0011269917070286	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.8715467044539764	1	0.31865111059366	6686
chr14:77033242-77033742	Lacc1	0.0938273847279785	0.0729790955517079	0.00684743767543	0.00684743767543	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.2433733119807622	1	0.1373265280354468	1457
chr16:32876737-32877237	Lrch3	0.1274564058538182	0.0672878180256261	0.008576263443292	0.008576263443292	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.0928800054795311	1	0.1446664275599311	5185
chr11:58094292-58094792	Igtp	0.0639166150475541	0.0878077280586469	0.0056123727525248	0.0056123727525248	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	2.252991292051016	1	0.2128964014608344	1925
chr18:66460629-66461129	Pmaip1	0.0130919062917327	0.0505496753428726	0.0006617916126664	0.0006617916126664	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	2.8891936146692028	1	0.0799274119194403	5037
chr2:173274524-173275024	Zbp1	0.0948687318318123	0.0705929496921648	0.0066970636135626	0.0066970636135626	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.7366933002557463	1	0.1710544595827665	3852
chr17:35920248-35920748	H2-T24	0.0175167699804476	0.0607310884438448	0.001063812506933	0.001063812506933	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	2.4765940324328146	1	0.1631889636997328	8570
chr6:122657681-122658181	Apobec1	0.0645582916651127	0.0804969429725938	0.0051967451225746	0.0051967451225746	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.4650238040220245	1	0.1658905956342306	4690
chr13:55024138-55024638	Hk3	0.0688829245971621	0.0511192928556285	0.0035212463952345	0.0035212463952345	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.8926824030001415	1	0.1183686291056539	4672
chr4:111885959-111886459	Spata6	0.1081533493282961	0.0575252915343092	0.0062215529505222	0.0062215529505222	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.4564926356915375	1	0.0659707376450742	4191
chr5:114897271-114897771	Oasl2	0.0706338561181189	0.1946599549225959	0.0137495832479621	0.0137495832479621	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.106809112517085	1	0.2712031851686622	297
chr17:34296050-34296550	Psmb8	0.0138878430951933	0.0560642758962132	0.0007786118668922	0.0007786118668922	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.201487112557916	1	0.1381757359816895	10294
chr5:104986516-104987016	Gbp4	0.0355885966999784	0.1269842962240042	0.0045191929055466	0.0045191929055466	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.8908692785028819	1	0.265798762516277	8559
chr1:39578261-39578761	Tbc1d8	0.022042923459585	0.0627771283106421	0.001383791434364	0.001383791434364	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.0144236694950195	1	0.127050042480663	9449
chr5:21136485-21136985	Gsap	0.0272860380998302	0.0555609934670789	0.0015160393846071	0.0015160393846071	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.6787637990266953	1	0.1515457157196977	10353
chr11:100825437-100825937	Dhx58	0.0617304360353883	0.0989138103827058	0.0061059926448461	0.0061059926448461	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.915894595110154	1	0.1601853982515038	3012
chr13:55022624-55023124	Hk3	0.1437601606371082	0.0833319781665626	0.011979818567433	0.011979818567433	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.8926824030001415	1	0.1183686291056539	1179
chr10:19009255-19009755	Tnfaip3	0.1320875484765582	0.076378301682876	0.010088622626094	0.010088622626094	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.7386946872917934	1	0.0564649000656164	2999
chr10:13832425-13832925	Aig1	0.0685321494971295	0.0784096488458499	0.0053735817767212	0.0053735817767212	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.361119213684732	1	0.1167371173709758	3569
chr7:141164751-141165251	Irf7	0.0128446556181812	0.0659500116611876	0.0008471051878029	0.0008471051878029	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.66368825128859	1	0.1716676069903816	10288
chr13:37330943-37331443	Ly86	0.0746288110092094	0.1529946383022123	0.0114178079472781	0.0114178079472781	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.9314359451176135	1	0.2505849265911595	7051
chr16:24608161-24608661	Lpp	0.0253273358273761	0.1045490000788048	0.0026479476354122	0.0026479476354122	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	2.296672611959856	1	0.1741240824712944	7121
chr12:26459981-26460481	Rsad2	0.2071053257552358	0.1145600452573922	0.0237259954915667	0.0237259954915667	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.7608572718290363	1	0.1591760518803195	71
chr11:117962376-117962876	Socs3	0.0170663864745419	0.0666472002222727	0.0011374268764394	0.0011374268764394	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.9086999380188596	1	0.1179120410842465	9855
chr19:11431130-11431630	Ms4a6b	0.0192562293899253	0.0921675879821648	0.0017748002165006	0.0017748002165006	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.8796100061845876	1	0.1687685219703791	10459
chr15:74960710-74961210	Ly6e	0.0493357665879541	0.0699168023483898	0.0034493990412362	0.0034493990412362	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	4.582872896569556	1	0.2392394758601561	5
chrX:101260543-101261043	Il2rg	0.0601444367258268	0.0709101551286011	0.0042648513383507	0.0042648513383507	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.7509403699273649	1	0.1674268357237741	2778
chr1:85809242-85809742	Sp100	0.0759210642101647	0.0531945363322884	0.0040385858085136	0.0040385858085136	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	3.625377623032637	1	0.3054828154197032	2893
chr9:58265270-58265770	Pml	0.0707178133686236	0.0692514743141287	0.0048973128360485	0.0048973128360485	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.2801470544022713	1	0.1627860323414283	641
chr11:119392743-119393243	Rnf213	0.2191294977433775	0.204226511095683	0.0447520528022793	0.0447520528022793	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	2.4078128250000037	1	0.3884534780785745	25
chr5:21371883-21372383	Gsap	0.0255528138715419	0.0558328411001699	0.001426686196552	0.001426686196552	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.6787637990266953	1	0.1515457157196977	9947
chr11:86586770-86587270	Vmp1	0.0665800520188524	0.1123977096027936	0.0074834453521538	0.0074834453521538	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	3.827767098826176	1	0.1481896048261283	2725
chr11:86652455-86652955	Vmp1	0.0156211448629807	0.0917871694150391	0.0014338206699952	0.0014338206699952	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	3.827767098826176	1	0.1481896048261283	4486
chr15:80034776-80035276	Apobec3	0.0399770698828417	0.0517830288211331	0.0020701337619276	0.0020701337619276	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	2.711163545669969	1	0.2124630188987067	2566
chr17:34293580-34294080	Tap1	0.0351066969734085	0.1132065539429476	0.0039743081846788	0.0039743081846788	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	3.495018542838068	1	0.2361434583856506	1284
chr17:34286464-34286964	Psmb9	0.0040440087349281	0.0609206183858592	0.0002463635128896	0.0002463635128896	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.0872287679147516	1	0.1362590753184418	7290
chr5:98032842-98033342	Antxr2	0.1431131927840672	0.1279708929083063	0.0183143230675356	0.0183143230675356	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.7782805343448629	1	0.1002262828129472	1258
chr2:157129819-157130319	Samhd1	0.0184844681342045	0.0835173553719717	0.0015437738940262	0.0015437738940262	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	2.187798008159652	1	0.3160631100318845	9238
chr7:99133987-99134487	Uvrag	0.0285950018106075	0.0580798208172062	0.0016607925814277	0.0016607925814277	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.8095449337922366	1	0.1596333535887192	5032
chr6:127446471-127446971	Parp11	0.0901360170857374	0.088023469892485	0.0079340849861749	0.0079340849861749	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.1905648431145768	1	0.1634130320102151	1087
chr12:55473641-55474141	Nfkbia	0.0532847218023517	0.0806643216866027	0.004298175940446	0.004298175940446	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.3423754772778569	1	0.0837629600073089	8141
chr11:119347173-119347673	Rnf213	0.0207628234668926	0.0920845173309558	0.0019119345773766	0.0019119345773766	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	2.4078128250000037	1	0.3884534780785745	2192
chr13:116843919-116844419	Parp8	0.1096676553116399	0.0829322566873129	0.0090949861406006	0.0090949861406006	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.8881020524884158	1	0.1624031235699068	3119
chr2:101732761-101733261	Prr5l	0.0275768018085544	0.062638361468507	0.0017273656798296	0.0017273656798296	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.2515983582101484	1	0.1952213186034236	6406
chr13:40948521-40949021	Gcnt2	0.0478008014492469	0.0695945435358205	0.0033266749575067	0.0033266749575067	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.1280508944137655	1	0.1094420881857359	7475
chr6:67059970-67060470	Gng12	0.0599008011872035	0.0699035117699175	0.0041872763608171	0.0041872763608171	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.9072918392319974	1	0.1051689867079493	5233
chr14:77081201-77081701	Lacc1	0.110384455050434	0.0759935104584058	0.0083885022393205	0.0083885022393205	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.2433733119807622	1	0.1373265280354468	4208
chr5:105004901-105005401	Gbp8	0.0419116617913244	0.0862051819793783	0.0036130024317792	0.0036130024317792	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	3.950000057406685	1	0.2512442713813725	564
chr16:24637406-24637906	Lpp	0.0573021389956454	0.0910762411839198	0.0052188634315219	0.0052188634315219	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	2.296672611959856	1	0.1741240824712944	786
chr6:122556811-122557311	Apobec1	0.0292203273971149	0.0553521998557569	0.0016174094019357	0.0016174094019357	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.4650238040220245	1	0.1658905956342306	6808
chr7:98320911-98321411	Acer3	0.0283546820667131	0.0606208718870168	0.0017188855489633	0.0017188855489633	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.2792107803026058	1	0.1609277002667079	7981
chr19:11404606-11405106	Ms4a4c	0.0307255074188245	0.0562900915550108	0.0017295416256797	0.0017295416256797	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.8010118492972034	1	0.1856184764956692	7918
chr1:173426233-173426733	Ifi213	0.0532679723555024	0.1224390357356637	0.0065220791708017	0.0065220791708017	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.7780559980995644	1	0.2422818912471308	7213
chr2:153298325-153298825	Hck	0.0503753269629556	0.0941574740835916	0.0047432135429669	0.0047432135429669	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.495739806437418	1	0.1720566688748503	7616
chr17:36002712-36003212	H2-T24	0.0150746530872726	0.0645960718839139	0.0009737633744505	0.0009737633744505	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	2.4765940324328146	1	0.1631889636997328	8741
chr19:11431130-11431630	Ms4a4c	0.0520355515249942	0.1127905392361518	0.0058691179159546	0.0058691179159546	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.8010118492972034	1	0.1856184764956692	9808
chr2:101883201-101883701	Prr5l	0.0366437409568868	0.0978273467503528	0.0035847599528194	0.0035847599528194	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.2515983582101484	1	0.1952213186034236	8008
chr1:39560380-39560880	Tbc1d8	0.0382625045996724	0.0619767813839563	0.0023713868827765	0.0023713868827765	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.0144236694950195	1	0.127050042480663	9280
chr3:88504087-88504587	Sema4a	0.041193582197042	0.1089843446068635	0.0044894555577535	0.0044894555577535	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.7433891894954883	1	0.1115291934890496	8206
chr10:75222568-75223068	Specc1l	0.1282544153585641	0.0501770075529762	0.0064354227681492	0.0064354227681492	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.0510732996659846	1	0.058594254031127	3468
chr12:80815239-80815739	Susd6	0.0899616018824272	0.062203241227847	0.0055959032231361	0.0055959032231361	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.5632983983457551	1	0.1413506613757936	4390
chr10:62530126-62530626	Srgn	0.0418927969518734	0.1176028180551697	0.0049267109777533	0.0049267109777533	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.6924422204493013	1	0.1522565631952967	8461
chr19:11372179-11372679	Ms4a6b	0.0536637045475366	0.1679957647761676	0.0090152750861857	0.0090152750861857	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.8796100061845876	1	0.1687685219703791	9195
chr11:82951863-82952363	Slfn8	0.1171522851434483	0.0840899759027028	0.0098513328346591	0.0098513328346591	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	3.2486511736473864	1	0.2303887490603546	367
chr17:35359366-35359866	H2-Q4	0.0370513073188106	0.062111468973471	0.0023013111249588	0.0023013111249588	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.965601614974078	1	0.1605936060626326	8075
chr8:10006376-10006876	Tnfsf13b	0.2194507549322175	0.1008933650125423	0.0221411251196542	0.0221411251196542	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.9788892017623764	1	0.0745038409144309	507
chr5:124582510-124583010	Atp6v0a2	0.088588011427175	0.064619031320305	0.0057244714850161	0.0057244714850161	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.4126955181139966	1	0.1293004355135655	6403
chr16:23984706-23985206	Bcl6	0.0569691917252585	0.1017855186301285	0.0057986387256946	0.0057986387256946	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.0230509544553943	1	0.0993995602474316	8033
chr6:122638314-122638814	Apobec1	0.0290550419676456	0.0717390014267068	0.0020843796971699	0.0020843796971699	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.4650238040220245	1	0.1658905956342306	6836
chr10:34211177-34211677	Calhm6	0.0294655402579447	0.0914140783105511	0.0026935652046024	0.0026935652046024	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.85248162715444	1	0.1047381560793825	8062
chr17:17393021-17393521	Lnpep	0.048610673401024	0.0621669763130865	0.0030219785818846	0.0030219785818846	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.0468831144032946	1	0.153157211145711	8426
chr17:33920355-33920855	Daxx	0.0407000964965388	0.1037921659100475	0.0042243511681237	0.0042243511681237	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.7233397731521071	1	0.1514892887174206	9809
chr2:24345051-24345551	Il1rn	0.0914339992393904	0.0566900419342547	0.0051833972510976	0.0051833972510976	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.7142697912254273	1	0.0908656108222516	3970
chr14:59201729-59202229	Phf11b	0.059184590489437	0.0673517436661323	0.0039861853676295	0.0039861853676295	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.2670377031787263	1	0.1503964652318102	8324
chr4:148083285-148083785	Mthfr	0.0313022885796959	0.0628499315742159	0.0019673466953502	0.0019673466953502	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.7310865697126643	1	0.1141100849577485	10187
chr11:82006820-82007320	Ccl12	0.0189088822923806	0.094555879821016	0.001787946001588	0.001787946001588	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.024705059004255	1	0.2372012567167794	9324
chr4:148044600-148045100	Mthfr	0.1762521879597988	0.07899363217904	0.0139228005064473	0.0139228005064473	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.7310865697126643	1	0.1141100849577485	91
chr12:26469044-26469544	Rsad2	0.0643647217002522	0.0773517232009654	0.004978722136865	0.004978722136865	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.7608572718290363	1	0.1591760518803195	1295
chr13:117020652-117021152	Parp8	0.0404963258295924	0.0554998215836387	0.0022475388583352	0.0022475388583352	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.8881020524884158	1	0.1624031235699068	8195
chr11:70453225-70453725	Cxcl16	0.0452653175602198	0.0612935579021668	0.0027744723628373	0.0027744723628373	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.6996143100432111	1	0.1116823901301681	8960
chr3:116189354-116189854	Vcam1	0.0429699774897551	0.096572490768795	0.0041497177544647	0.0041497177544647	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.0515959059749442	1	0.0559048523897301	8965
chr17:36023396-36023896	H2-T23	0.0299275350881461	0.0767025669062733	0.0022955187624383	0.0022955187624383	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	2.222921848666794	1	0.195476718234024	4520
chr5:142940385-142940885	Actb	0.0284601071196845	0.0611434394463237	0.0017401488363083	0.0017401488363083	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	0.757863745304852	1	0.2149984225468247	9183
chr17:34116991-34117491	H2-DMb1	0.0398644462275121	0.051638737855777	0.0020585496885082	0.0020585496885082	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.0915306562398437	1	0.1114062389550264	5224
chr12:32795810-32796310	Nampt	0.1661399792587171	0.1649566931087412	0.0274059015716728	0.0274059015716728	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.4749536454318124	1	0.2390522226071416	1062
chr11:82951863-82952363	Slfn5	0.0755207324545477	0.1594272629051579	0.0120400636678212	0.0120400636678212	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.4103502473246117	1	0.2483793183904934	2785
chr11:78277207-78277707	2610507B11Rik	0.0290692558370337	0.0577923085692334	0.0016799794032118	0.0016799794032118	Stat1	True	Stat1_extended_+/+	Stat1_extended_+/+_(210g)	Stat1_extended_+/+_(442r)	1.932871968222586	1	0.109818462181103	8661
